,id,m1,m2,size,x0.25,x0.2,x0.15
50,51,0.8705501618122977,100.39271286158886,"(1040, 585)",0.14295291900634766,0.09385299682617188,0.06054091453552246
51,52,0.8760683760683761,122.13000157348111,"(1040, 585)",0.1429429054260254,0.09361505508422852,0.05584001541137695
52,53,0.7218934911242604,174.06817631467558,"(1040, 585)",0.14351701736450195,0.09158611297607422,0.059472084045410156
53,54,0.7959183673469388,153.09569934922823,"(1040, 585)",0.1524641513824463,0.10373592376708984,0.06798100471496582
54,55,0.7912621359223301,151.17544529738936,"(1040, 585)",0.14394307136535645,0.09409570693969727,0.08132004737854004
55,56,0.7051792828685259,133.816141455297,"(1040, 585)",0.14142680168151855,0.09338903427124023,0.06658697128295898
56,57,0.8267716535433071,136.42610227029155,"(1040, 585)",0.15685105323791504,0.10657787322998047,0.08089327812194824
57,58,0.7745901639344263,144.03910191332707,"(1040, 585)",0.15160107612609863,0.09842705726623535,0.06889510154724121
58,59,0.8666666666666667,120.00229357551126,"(1040, 585)",0.2049398422241211,0.13689088821411133,0.11874985694885254
59,60,0.8522727272727273,138.2724622813138,"(1040, 585)",0.1488969326019287,0.09500813484191895,0.061823129653930664
60,61,0.722972972972973,119.37913103361387,"(1040, 585)",0.14322686195373535,0.0943460464477539,0.07018184661865234
61,62,0.36363636363636365,237.32616355202416,"(1040, 585)",0.20090484619140625,0.1431901454925537,0.09045886993408203
62,63,0.8136882129277566,145.86290930976432,"(1040, 585)",0.1494908332824707,0.09527897834777832,0.06166505813598633
63,64,0.6129032258064516,181.10733898532007,"(1040, 585)",0.15404081344604492,0.10175704956054688,0.06447100639343262
64,65,0.7840909090909091,152.5005763010545,"(1040, 585)",0.14501094818115234,0.09425997734069824,0.05833697319030762
65,66,0.7661691542288557,163.83991594456916,"(1040, 585)",0.14136004447937012,0.09410715103149414,0.057734012603759766
66,67,0.6136363636363636,233.69301345131615,"(1040, 585)",0.17417001724243164,0.1280980110168457,0.11554908752441406
67,68,0.7704280155642024,141.77636439698216,"(1040, 585)",0.14147615432739258,0.0941169261932373,0.06726479530334473
68,69,0.8951048951048951,103.70618127942919,"(1040, 585)",0.14501214027404785,0.09456491470336914,0.05643296241760254
69,70,-1.0,-1.0,"(1040, 585)",0.1405789852142334,0.09155797958374023,0.061637163162231445
70,71,0.7212121212121212,183.3926644527551,"(1040, 585)",0.1420888900756836,0.09528517723083496,0.06319594383239746
71,72,0.8325991189427313,147.16537838570346,"(1040, 585)",0.16104674339294434,0.10750174522399902,0.07226920127868652
72,73,0.7591240875912408,130.5752697826302,"(1040, 585)",0.14153790473937988,0.09370708465576172,0.06644105911254883
73,74,0.746938775510204,156.9409650530134,"(1040, 585)",0.14188313484191895,0.09441828727722168,0.06758499145507812
74,75,0.9846827133479212,17.27674736444486,"(1040, 585)",0.14349699020385742,0.09505414962768555,0.06871294975280762
75,76,0.7889447236180904,141.98537402895826,"(1040, 585)",0.17574095726013184,0.13753008842468262,0.10480093955993652
76,77,0.8409090909090909,112.54923115767441,"(1040, 585)",0.14471101760864258,0.09642195701599121,0.09174895286560059
77,78,0.7236363636363636,145.86871090975674,"(1040, 585)",0.1428699493408203,0.09366416931152344,0.08234286308288574
78,79,0.7477477477477478,144.68128188880715,"(1040, 585)",0.14394593238830566,0.09440779685974121,0.05862307548522949
79,80,0.8010204081632653,166.14102764518893,"(1040, 585)",0.14845800399780273,0.09908080101013184,0.06348323822021484
80,81,0.8333333333333334,138.70462755475725,"(1040, 585)",0.18939971923828125,0.13525605201721191,0.08347487449645996
81,82,0.7848101265822784,147.33495868409233,"(1040, 585)",0.15408921241760254,0.10211896896362305,0.061360836029052734
82,83,0.8405172413793104,133.2972758720661,"(1040, 585)",0.14222478866577148,0.09291505813598633,0.05810403823852539
83,84,0.7089552238805971,193.40611893383425,"(1040, 585)",0.14885401725769043,0.10022783279418945,0.07925891876220703
84,85,0.7583892617449665,181.06336550104538,"(1040, 585)",0.14088034629821777,0.0950779914855957,0.06787467002868652
85,86,0.7604790419161677,172.00531279969357,"(1040, 585)",0.1735842227935791,0.12598299980163574,0.10924482345581055
86,87,0.7126436781609196,136.12874788890852,"(1040, 585)",0.15424823760986328,0.10408496856689453,0.06979608535766602
87,88,0.8524590163934426,125.91043861576769,"(1040, 585)",0.1538407802581787,0.09610486030578613,0.059816837310791016
88,89,0.864321608040201,144.16842620696255,"(1040, 585)",0.1697092056274414,0.11853814125061035,0.08757519721984863
89,90,0.8408163265306122,144.6852330110511,"(1040, 585)",0.14080500602722168,0.0930790901184082,0.06855607032775879
90,91,0.7990430622009569,162.1480043037086,"(1040, 585)",0.1430070400238037,0.09519290924072266,0.0714421272277832
91,92,0.42857142857142855,244.05508815220423,"(1040, 585)",0.14144301414489746,0.09185266494750977,0.06438922882080078
92,93,0.8532608695652174,159.0360420683156,"(1040, 585)",0.14100003242492676,0.09290909767150879,0.05931282043457031
93,94,0.7232704402515723,181.99567422926802,"(1040, 585)",0.15455412864685059,0.10584878921508789,0.07392597198486328
94,95,0.788,148.41917141723633,"(1040, 585)",0.16666913032531738,0.1195681095123291,0.09729981422424316
95,96,0.7602040816326531,159.6356888401265,"(1040, 585)",0.14389300346374512,0.09621977806091309,0.06274795532226562
96,97,0.8157894736842105,146.49625842732596,"(1040, 585)",0.14223408699035645,0.0927731990814209,0.0614771842956543
97,98,0.35714285714285715,262.6742204938616,"(1040, 585)",0.1426692008972168,0.09164309501647949,0.0840911865234375
98,99,0.8602941176470589,175.27149189219756,"(1040, 585)",0.18786191940307617,0.12516093254089355,0.08620786666870117
99,100,-1.0,-1.0,"(648, 364)",0.07101988792419434,0.04704093933105469,0.031139135360717773
100,101,0.2727272727272727,202.3561203696511,"(1040, 585)",0.16554522514343262,0.09962701797485352,0.06403303146362305
101,102,0.7666666666666667,188.15001703898113,"(1040, 585)",0.14009594917297363,0.09502196311950684,0.05806684494018555
102,103,0.4166666666666667,194.24011866251627,"(1040, 585)",0.17327594757080078,0.1179349422454834,0.07036495208740234
103,104,0.3125,279.7551851272583,"(1040, 585)",0.15266919136047363,0.10243797302246094,0.05958700180053711
104,105,0.8364779874213837,163.44875100573654,"(1040, 585)",0.14537405967712402,0.10042905807495117,0.058443546295166016
105,106,0.7836879432624113,136.0026901326281,"(1040, 585)",0.1456599235534668,0.0956883430480957,0.060801029205322266
106,107,0.6712328767123288,199.40024148601375,"(1040, 585)",0.13998198509216309,0.09158778190612793,0.05922389030456543
107,108,0.8490566037735849,155.31718993636798,"(1040, 585)",0.14248919486999512,0.09355998039245605,0.06006503105163574
108,109,0.41818181818181815,242.63656754927203,"(1040, 585)",0.14301395416259766,0.09098505973815918,0.05895590782165527
109,110,0.6384976525821596,171.14472703530754,"(1040, 585)",0.14311504364013672,0.09482908248901367,0.05987405776977539
110,111,0.5625,258.5915641784668,"(320, 180)",0.05089902877807617,0.035513877868652344,0.02096700668334961
111,112,0.7196652719665272,167.96237508223146,"(1040, 585)",0.14617609977722168,0.09702682495117188,0.05862998962402344
112,113,0.7903930131004366,159.64472901456742,"(1040, 585)",0.14588522911071777,0.09742093086242676,0.05817389488220215
