,id,m1,m2,size,x0.25,x0.2,x0.15
46,47,0.8047016274864376,157.76451554910614,"(1040, 585)",4.135654926300049,2.8781819343566895,1.585198163986206
47,48,0.8710581639803784,148.44707188409112,"(1040, 585)",9.560658931732178,6.88071084022522,3.6984336376190186
48,49,0.8647391159853772,141.982449532506,"(1040, 585)",6.474999904632568,4.931679010391235,2.6116061210632324
49,50,0.16608996539792387,167.71454995231232,"(1040, 585)",4.567811727523804,3.3872640132904053,1.8993089199066162
50,51,0.9548461792920939,103.26051442653898,"(1040, 585)",4.396971940994263,3.4519050121307373,1.7387981414794922
51,52,0.9325396825396826,132.02708754139422,"(1040, 585)",3.979330062866211,3.0958168506622314,1.5615160465240479
52,53,0.7985221674876847,160.03682041638004,"(1040, 585)",4.192347049713135,3.1397130489349365,1.6526191234588623
53,54,0.7096629213483147,158.17270039076215,"(1040, 585)",5.289041042327881,3.7580111026763916,2.0080928802490234
54,55,0.8782079164854284,156.10929286205132,"(1040, 585)",4.35041618347168,3.0584559440612793,1.6290600299835205
55,56,0.9089537223340041,136.26578920372054,"(1040, 585)",4.2979559898376465,2.8700380325317383,1.6122140884399414
56,57,0.8972879399884593,136.19001891636395,"(1040, 585)",5.693910837173462,4.0525901317596436,2.1716790199279785
57,58,0.8741529525653436,158.5963953060656,"(1040, 585)",4.979784965515137,3.8016698360443115,2.013559103012085
58,59,0.9300265721877768,141.2653983403069,"(1040, 585)",10.241900205612183,7.588310241699219,3.8574059009552
59,60,0.8897659994361432,138.64199947726064,"(1040, 585)",4.537560701370239,3.3398091793060303,1.624587059020996
60,61,0.9068992551940416,122.90417150215559,"(1040, 585)",4.445076942443848,3.0087621212005615,1.6223537921905518
61,62,0.11188811188811189,184.00882182087932,"(1040, 585)",14.562319040298462,9.920125246047974,4.706250905990601
62,63,0.819585355094839,152.61543971576194,"(1040, 585)",5.001128911972046,3.5623679161071777,1.891232967376709
63,64,0.6516544117647058,174.09992439606611,"(1040, 585)",5.259704828262329,3.5832371711730957,1.9395437240600586
64,65,0.8309438470728794,162.12696670204082,"(1040, 585)",4.277239084243774,2.836638927459717,1.6919639110565186
65,66,0.7452547452547452,158.27224329777889,"(1040, 585)",4.021829128265381,2.817750930786133,1.698523998260498
66,67,0.41914191419141916,192.824232963839,"(1040, 585)",6.852878093719482,4.684952974319458,2.8190829753875732
67,68,0.8318464449851312,142.70544873846322,"(1040, 585)",4.180578947067261,2.8550221920013428,1.579023838043213
68,69,0.9552511415525115,109.1171294998796,"(1040, 585)",4.484400272369385,3.0040910243988037,1.7461860179901123
69,70,0.25,199.41808728304775,"(1040, 585)",3.739048957824707,2.6719391345977783,1.5618958473205566
70,71,0.7436619718309859,171.70893137219926,"(1040, 585)",4.294543981552124,2.971555709838867,1.6978049278259277
71,72,0.90235829540753,153.8306797613129,"(1040, 585)",5.805759906768799,4.016969203948975,2.0716917514801025
72,73,0.8918235459398708,142.86295703503146,"(1040, 585)",4.4679248332977295,3.1987977027893066,1.666078805923462
73,74,0.6864326375711575,156.9349691401849,"(1040, 585)",4.3729071617126465,3.179255962371826,1.7466599941253662
74,75,0.981662114709325,53.96906968844636,"(1040, 585)",4.486263036727905,3.3305270671844482,1.6719307899475098
75,76,0.9014144877839692,154.28827609844183,"(1040, 585)",7.115470886230469,5.624354124069214,2.49472713470459
76,77,0.9344638756403463,111.83914994342739,"(1040, 585)",4.623186826705933,3.75805401802063,1.696483850479126
77,78,0.7860623781676414,138.56658853982626,"(1040, 585)",4.48822021484375,3.361124038696289,1.6417739391326904
78,79,0.7093531468531469,154.33723679289116,"(1040, 585)",4.347100257873535,3.046405792236328,1.7345120906829834
79,80,0.8267674042093902,157.37047828472566,"(1040, 585)",4.795564889907837,3.389346122741699,1.8445250988006592
80,81,0.9246054938632379,137.00674452633973,"(1040, 585)",9.049910068511963,7.651607036590576,2.7442638874053955
81,82,0.7680330473466794,146.18826956274702,"(1040, 585)",5.581537961959839,4.284136056900024,1.8131849765777588
82,83,0.8550198150594451,147.6699807987188,"(1040, 585)",4.203005075454712,3.2625560760498047,1.6042139530181885
83,84,0.7211449676823638,172.72817253472073,"(1040, 585)",4.747808933258057,3.7093958854675293,1.9140958786010742
84,85,0.8412042502951594,164.4247289970605,"(1040, 585)",4.010091066360474,3.094222068786621,1.7529857158660889
85,86,0.8295589988081049,162.90212503917454,"(1040, 585)",8.294087886810303,7.296817779541016,3.663717031478882
86,87,0.7982583454281568,140.72730822182533,"(1040, 585)",5.670428037643433,4.908637285232544,2.3754889965057373
87,88,0.8854565336249317,132.59387820427895,"(1040, 585)",5.1068339347839355,3.6513259410858154,1.9834339618682861
88,89,0.8461538461538461,153.92171900178434,"(1040, 585)",6.644721031188965,4.674251079559326,2.8200740814208984
89,90,0.8718971631205674,159.37464614962855,"(1040, 585)",4.24086594581604,2.7966299057006836,1.9179019927978516
90,91,0.8198198198198198,164.50853709487228,"(1040, 585)",4.395517826080322,3.0721731185913086,2.01094913482666
91,92,0.2280130293159609,171.49033171812175,"(1040, 585)",3.7590620517730713,2.7052161693573,1.8976171016693115
92,93,0.8746581586144029,159.0727985211688,"(1040, 585)",4.024164915084839,2.9738659858703613,1.9346230030059814
93,94,0.8027941966684579,160.9435850755301,"(1040, 585)",5.983856916427612,5.101199150085449,2.8567709922790527
94,95,0.857958872810358,149.63072050462128,"(1040, 585)",7.846798896789551,7.803470134735107,3.9935801029205322
95,96,0.8614266242616992,144.63558443130987,"(1040, 585)",4.332587957382202,3.703584909439087,2.057023048400879
96,97,0.8532948532948533,158.4725418164215,"(1040, 585)",4.314908266067505,3.2201271057128906,2.081923007965088
97,98,0.17894736842105263,216.04340499074834,"(1040, 585)",3.6413261890411377,2.5061559677124023,1.8311278820037842
98,99,0.6848552338530067,179.44299890734837,"(1040, 585)",10.324359893798828,5.829498291015625,3.156982898712158
99,100,0.637223974763407,197.26569818923903,"(648, 364)",2.231818199157715,1.6028552055358887,1.1007671356201172
100,101,0.1,152.1778780850497,"(1040, 585)",5.436540842056274,4.457092046737671,2.6293859481811523
101,102,0.6295479603087101,163.92219404243713,"(1040, 585)",3.735734701156616,2.8440921306610107,1.7240321636199951
102,103,0.08982035928143713,159.30009019588996,"(1040, 585)",8.89849591255188,5.839899063110352,3.2300596237182617
103,104,0.2920353982300885,182.3733231536055,"(1040, 585)",4.883913278579712,3.253602981567383,2.0820069313049316
104,105,0.7168784029038112,161.2519374069703,"(1040, 585)",4.128116130828857,2.852689266204834,1.9058828353881836
105,106,0.8100818041123148,130.42044990062186,"(1040, 585)",4.628084897994995,3.226661205291748,2.1618402004241943
106,107,0.5197255574614065,181.78429632693988,"(1040, 585)",3.672966241836548,2.6079928874969482,1.841167688369751
107,108,0.7872531418312387,154.6595412533416,"(1040, 585)",4.357630252838135,2.9803199768066406,2.0179951190948486
108,109,0.49066666666666664,179.80912120564778,"(1040, 585)",3.8299362659454346,2.5920569896698,1.6205620765686035
109,110,0.6787389265242314,133.90649977321735,"(1040, 585)",4.585294246673584,3.1131672859191895,1.9575037956237793
110,111,0.2386058981233244,163.46954832511676,"(320, 180)",1.812859058380127,1.2881650924682617,0.8597617149353027
111,112,0.7466595403527525,161.60686060071055,"(1040, 585)",4.461737871170044,2.994124174118042,2.001568078994751
112,113,0.8005263157894736,160.93972777517217,"(1040, 585)",5.080418825149536,3.384229898452759,2.186204195022583
113,114,0.8164983164983165,142.67747044547238,"(1040, 585)",6.740231037139893,4.31345796585083,2.6957948207855225
114,115,0.28761061946902655,200.67814607535843,"(1040, 585)",4.269879102706909,2.6010119915008545,1.606755018234253
115,116,0.10160427807486631,146.10159316037428,"(1040, 585)",23.725481033325195,12.875121116638184,5.945458889007568
116,117,0.10919540229885058,167.46623745183834,"(1040, 585)",6.191683769226074,4.330013751983643,2.421100616455078
117,118,0.8037904124860646,156.0647867472807,"(1040, 585)",4.132621765136719,2.9523210525512695,2.025873899459839
118,119,0.8690878378378378,147.82608409185667,"(1040, 585)",4.318502187728882,3.0403339862823486,2.013831853866577
119,120,0.723975506358926,155.9971299892431,"(1040, 585)",4.253332138061523,2.86926007270813,1.9232251644134521
120,121,0.7732293697205977,163.08243947465982,"(1040, 585)",10.32913613319397,6.2915260791778564,3.033487319946289
